tech_group,technology,detail,category,company_id
Software,Application Platforms,Application Platforms,Application Development & Deployment,95f596e2-de25-488a-b66c-953dd800d409
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,95f596e2-de25-488a-b66c-953dd800d409
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,95f596e2-de25-488a-b66c-953dd800d409
IT Services,Application Development,Custom Application Development,Project Oriented,95f596e2-de25-488a-b66c-953dd800d409
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,95f596e2-de25-488a-b66c-953dd800d409
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,95f596e2-de25-488a-b66c-953dd800d409
Business Services,Key Horizontal BPO,Key Horizontal BPO,Managed Services,95f596e2-de25-488a-b66c-953dd800d409
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,95f596e2-de25-488a-b66c-953dd800d409
IT Services,IT Consulting,IT Consulting,Project Oriented,95f596e2-de25-488a-b66c-953dd800d409
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,79799e34-e330-4de5-b59f-3c9ad1eb156c
Software,Storage Software,Storage Software,System Infrastructure Software,fec334a9-938d-403b-9708-6792eb9e4022
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,fec334a9-938d-403b-9708-6792eb9e4022
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,fec334a9-938d-403b-9708-6792eb9e4022
IT Services,IT Education and Training,IT Education and Training,Support Services,fec334a9-938d-403b-9708-6792eb9e4022
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,fec334a9-938d-403b-9708-6792eb9e4022
Software,Security Software,Security Software,System Infrastructure Software,fec334a9-938d-403b-9708-6792eb9e4022
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,fec334a9-938d-403b-9708-6792eb9e4022
Software,Production Applications,Production Applications,Applications,fec334a9-938d-403b-9708-6792eb9e4022
Software,Data Management Software,Data Management Software,Application Development & Deployment,fec334a9-938d-403b-9708-6792eb9e4022
Software,Endpoint Management Software,Endpoint Management Software,System Infrastructure Software,fec334a9-938d-403b-9708-6792eb9e4022
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,fec334a9-938d-403b-9708-6792eb9e4022
Software,Collaborative Applications,Collaborative Applications,Applications,fec334a9-938d-403b-9708-6792eb9e4022
Software,Application Platforms,Application Platforms,Application Development & Deployment,fec334a9-938d-403b-9708-6792eb9e4022
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,fec334a9-938d-403b-9708-6792eb9e4022
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,fec334a9-938d-403b-9708-6792eb9e4022
Software,Application Development Software,Application Development Software,Application Development & Deployment,fec334a9-938d-403b-9708-6792eb9e4022
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,fec334a9-938d-403b-9708-6792eb9e4022
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,fec334a9-938d-403b-9708-6792eb9e4022
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,330ca172-96e4-49a1-a668-5be0967988bd
Hardware,Server/Storage,Server/Storage,Infrastructure,330ca172-96e4-49a1-a668-5be0967988bd
Software,Endpoint Management Software,Endpoint Management Software,System Infrastructure Software,330ca172-96e4-49a1-a668-5be0967988bd
IT Services,Application Development,Custom Application Development,Project Oriented,330ca172-96e4-49a1-a668-5be0967988bd
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,330ca172-96e4-49a1-a668-5be0967988bd
Software,Application Development Software,Application Development Software,Application Development & Deployment,330ca172-96e4-49a1-a668-5be0967988bd
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,330ca172-96e4-49a1-a668-5be0967988bd
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,330ca172-96e4-49a1-a668-5be0967988bd
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,330ca172-96e4-49a1-a668-5be0967988bd
Software,Network Software,Network Software,System Infrastructure Software,330ca172-96e4-49a1-a668-5be0967988bd
Software,Physical and Virtual Computing Software,Physical and Virtual Computing Software,System Infrastructure Software,330ca172-96e4-49a1-a668-5be0967988bd
Software,Collaborative Applications,Collaborative Applications,Applications,330ca172-96e4-49a1-a668-5be0967988bd
Software,Storage Software,Storage Software,System Infrastructure Software,330ca172-96e4-49a1-a668-5be0967988bd
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,330ca172-96e4-49a1-a668-5be0967988bd
Software,Security Software,Security Software,System Infrastructure Software,330ca172-96e4-49a1-a668-5be0967988bd
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,330ca172-96e4-49a1-a668-5be0967988bd
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,330ca172-96e4-49a1-a668-5be0967988bd
IT Services,Technology Outsourcing,Hosted Application Management,Managed Services,330ca172-96e4-49a1-a668-5be0967988bd
Software,Data Management Software,Data Management Software,Application Development & Deployment,330ca172-96e4-49a1-a668-5be0967988bd
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,330ca172-96e4-49a1-a668-5be0967988bd
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,330ca172-96e4-49a1-a668-5be0967988bd
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,330ca172-96e4-49a1-a668-5be0967988bd
Software,Application Platforms,Application Platforms,Application Development & Deployment,330ca172-96e4-49a1-a668-5be0967988bd
IT Services,IT Consulting,IT Consulting,Project Oriented,0d96b881-65ab-4fe1-870e-7f441d2378fa
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,0d96b881-65ab-4fe1-870e-7f441d2378fa
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,0d96b881-65ab-4fe1-870e-7f441d2378fa
Software,Security Software,Security Software,System Infrastructure Software,0d96b881-65ab-4fe1-870e-7f441d2378fa
Software,Data Management Software,Data Management Software,Application Development & Deployment,0d96b881-65ab-4fe1-870e-7f441d2378fa
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,71988123-d044-4608-8462-5995402bf47e
IT Services,Application Development,Custom Application Development,Project Oriented,71988123-d044-4608-8462-5995402bf47e
Software,Application Development Software,Application Development Software,Application Development & Deployment,71988123-d044-4608-8462-5995402bf47e
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,71988123-d044-4608-8462-5995402bf47e
Software,Integration and Orchestration Middleware,Integration and Orchestration Middleware,Application Development & Deployment,71988123-d044-4608-8462-5995402bf47e
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,71988123-d044-4608-8462-5995402bf47e
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,64e8959a-d0f2-4fa0-bb3a-5529a6bd2da1
IT Services,Application Development,Custom Application Development,Project Oriented,64e8959a-d0f2-4fa0-bb3a-5529a6bd2da1
Hardware,Server/Storage,Server/Storage,Infrastructure,64e8959a-d0f2-4fa0-bb3a-5529a6bd2da1
Software,System and Service Management Software,System and Service Management Software,System Infrastructure Software,64e8959a-d0f2-4fa0-bb3a-5529a6bd2da1
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,64e8959a-d0f2-4fa0-bb3a-5529a6bd2da1
IT Services,Systems and Network Implementations,Network Consulting and Integration,Project Oriented,64e8959a-d0f2-4fa0-bb3a-5529a6bd2da1
Software,Network Software,Network Software,System Infrastructure Software,64e8959a-d0f2-4fa0-bb3a-5529a6bd2da1
Hardware,Network Equipment,Network Equipment,Infrastructure,64e8959a-d0f2-4fa0-bb3a-5529a6bd2da1
Software,Production Applications,Production Applications,Applications,a69eb356-a978-4e73-9cfc-5c073ef5ce6a
Software,Artificial Intelligence Platforms,Artificial Intelligence Platforms,Application Development & Deployment,a69eb356-a978-4e73-9cfc-5c073ef5ce6a
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,a69eb356-a978-4e73-9cfc-5c073ef5ce6a
Software,Security Software,Security Software,System Infrastructure Software,a69eb356-a978-4e73-9cfc-5c073ef5ce6a
Hardware,Server/Storage,Server/Storage,Infrastructure,a69eb356-a978-4e73-9cfc-5c073ef5ce6a
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,a69eb356-a978-4e73-9cfc-5c073ef5ce6a
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,a69eb356-a978-4e73-9cfc-5c073ef5ce6a
Software,Collaborative Applications,Collaborative Applications,Applications,a69eb356-a978-4e73-9cfc-5c073ef5ce6a
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,a69eb356-a978-4e73-9cfc-5c073ef5ce6a
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,43fccd36-cb52-46db-9e03-0e23fdef85cc
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,43fccd36-cb52-46db-9e03-0e23fdef85cc
Software,Security Software,Security Software,System Infrastructure Software,43fccd36-cb52-46db-9e03-0e23fdef85cc
Software,Application Platforms,Application Platforms,Application Development & Deployment,43fccd36-cb52-46db-9e03-0e23fdef85cc
Software,Analytics and Business Intelligence Software,Analytics and Business Intelligence Software,Application Development & Deployment,43fccd36-cb52-46db-9e03-0e23fdef85cc
Software,Content Workflow and Management Applications,Content Workflow and Management Applications,Applications,43fccd36-cb52-46db-9e03-0e23fdef85cc
Hardware,Network Equipment,Network Equipment,Infrastructure,43fccd36-cb52-46db-9e03-0e23fdef85cc
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,90223113-123a-4565-81ea-e9bd42c6f25b
Business Services,Business Consulting,Business Consulting,Project Oriented,90223113-123a-4565-81ea-e9bd42c6f25b
Software,Supply Chain Management (SCM) Applications,Supply Chain Management (SCM) Applications,Applications,90223113-123a-4565-81ea-e9bd42c6f25b
Hardware,Network Equipment,Network Equipment,Infrastructure,90223113-123a-4565-81ea-e9bd42c6f25b
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,90223113-123a-4565-81ea-e9bd42c6f25b
Software,Customer Relationship Management (CRM) Applications,Customer Relationship Management (CRM) Applications,Applications,90223113-123a-4565-81ea-e9bd42c6f25b
Software,Collaborative Applications,Collaborative Applications,Applications,90223113-123a-4565-81ea-e9bd42c6f25b
Software,Production Applications,Production Applications,Applications,90223113-123a-4565-81ea-e9bd42c6f25b
IT Services,Systems and Network Implementations,Systems Integration,Project Oriented,255ebe5f-fc53-4e98-80bf-9d49f95266bc
IT Services,Application Development,Custom Application Development,Project Oriented,255ebe5f-fc53-4e98-80bf-9d49f95266bc
Hardware,Personal Computing Device,Desktop,Devices,255ebe5f-fc53-4e98-80bf-9d49f95266bc
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,255ebe5f-fc53-4e98-80bf-9d49f95266bc
Software,Security Software,Security Software,System Infrastructure Software,255ebe5f-fc53-4e98-80bf-9d49f95266bc
Hardware,Network Equipment,Network Equipment,Infrastructure,255ebe5f-fc53-4e98-80bf-9d49f95266bc
IT Services,IT Deploy and Support,Software Deploy and Support,Support Services,255ebe5f-fc53-4e98-80bf-9d49f95266bc
Hardware,Server/Storage,Server/Storage,Infrastructure,255ebe5f-fc53-4e98-80bf-9d49f95266bc
Software,Software Quality and Life Cycle Tools,Software Quality and Life Cycle Tools,Application Development & Deployment,255ebe5f-fc53-4e98-80bf-9d49f95266bc
Hardware,Network Equipment,Network Equipment,Infrastructure,33e4ed31-f610-480c-b367-7f63bb6556a1
IT Services,IT Deploy and Support,Hardware Deploy and Support,Support Services,33e4ed31-f610-480c-b367-7f63bb6556a1
Software,Data Management Software,Data Management Software,Application Development & Deployment,33e4ed31-f610-480c-b367-7f63bb6556a1
IT Services,Application Development,Custom Application Development,Project Oriented,8f8b62a2-8e8b-47b3-bebf-2f162f6763b3
Software,Enterprise Resource Management (ERM) Applications,Enterprise Resource Management (ERM) Applications,Applications,8f8b62a2-8e8b-47b3-bebf-2f162f6763b3
IT Services,Technology Outsourcing,Hosting Infrastructure Services,Managed Services,8f8b62a2-8e8b-47b3-bebf-2f162f6763b3
IT Services,Technology Outsourcing,IT Outsourcing,Managed Services,8f8b62a2-8e8b-47b3-bebf-2f162f6763b3
IT Services,Technology Outsourcing,Application Management,Managed Services,8f8b62a2-8e8b-47b3-bebf-2f162f6763b3
