Company ID,Partner Classification
107188359,Cloud Service Provider (CSP)
92093822,Managed Service Provider (MSP)
92093822,Regional System Integrator (RSI)
92093822,Cloud Service Provider (CSP)
108746699,Regional System Integrator (RSI)
111948439,Regional System Integrator (RSI)
118343552,-
12632846,Managed Service Provider (MSP)
12632846,Regional System Integrator (RSI)
12632846,Cloud Service Provider (CSP)
13091004,Cloud Service Provider (CSP)
12625485,Direct Market Reseller (DMR)
12625485,Cloud Service Provider (CSP)
12625485,Regional System Integrator (RSI)
108769157,Managed Service Provider (MSP)
108769157,Regional System Integrator (RSI)
108769157,Cloud Service Provider (CSP)
12810578,Regional System Integrator (RSI)
12810578,Cloud Service Provider (CSP)
13474547,Cloud Service Provider (CSP)
111517677,Cloud Service Provider (CSP)
13295812,Regional System Integrator (RSI)
13295812,Cloud Service Provider (CSP)
13295812,Managed Service Provider (MSP)
26047304,-
12508828,Independent Software Vendor (ISV)
12508828,Regional System Integrator (RSI)
12508828,Cloud Service Provider (CSP)
118635545,Regional System Integrator (RSI)
118635545,Managed Service Provider (MSP)
118635545,Cloud Service Provider (CSP)
118022210,Cloud Service Provider (CSP)
118022210,Regional System Integrator (RSI)
13992009,Regional System Integrator (RSI)
13992009,Managed Service Provider (MSP)
13992009,Cloud Service Provider (CSP)
13476754,Regional System Integrator (RSI)
12653807,Cloud Service Provider (CSP)
12653807,Regional System Integrator (RSI)
118045831,-
111982545,-
18457356,Cloud Service Provider (CSP)
18457356,Regional System Integrator (RSI)
118050503,Regional System Integrator (RSI)
118050503,Cloud Service Provider (CSP)
12684184,Regional System Integrator (RSI)
12684184,Managed Service Provider (MSP)
12684184,Cloud Service Provider (CSP)
12606159,Cloud Service Provider (CSP)
12606159,Direct Market Reseller (DMR)
118617814,-
118057278,Regional System Integrator (RSI)
118057278,Cloud Service Provider (CSP)
92015934,-
12478855,Regional System Integrator (RSI)
12478855,Cloud Service Provider (CSP)
12478855,Managed Service Provider (MSP)
118085779,Cloud Service Provider (CSP)
118085779,Independent Software Vendor (ISV)
118034826,-
12840003,Cloud Service Provider (CSP)
12840003,Independent Software Vendor (ISV)
13370098,Independent Software Vendor (ISV)
13370098,Cloud Service Provider (CSP)
12465077,Cloud Service Provider (CSP)
108758930,Cloud Service Provider (CSP)
112763507,-
12837365,Cloud Service Provider (CSP)
12837365,Independent Software Vendor (ISV)
12837365,Regional System Integrator (RSI)
118350547,Managed Service Provider (MSP)
118350547,Cloud Service Provider (CSP)
118350547,Regional System Integrator (RSI)
118350547,Direct Market Reseller (DMR)
115008990,Independent Software Vendor (ISV)
118645504,-
118660721,Cloud Service Provider (CSP)
118660721,Regional System Integrator (RSI)
118027730,Cloud Service Provider (CSP)
118027730,Regional System Integrator (RSI)
108747691,-
108752420,Regional System Integrator (RSI)
108752420,Cloud Service Provider (CSP)
12603295,Cloud Service Provider (CSP)
12603295,Regional System Integrator (RSI)
26065551,Independent Software Vendor (ISV)
26065551,Cloud Service Provider (CSP)
26065551,Regional System Integrator (RSI)
12616708,-
13110702,Cloud Service Provider (CSP)
13110702,Managed Service Provider (MSP)
13110702,Regional System Integrator (RSI)
111954939,-
92138965,Cloud Service Provider (CSP)
92138965,Regional System Integrator (RSI)
37133064,-
92096986,Cloud Service Provider (CSP)
115013442,Cloud Service Provider (CSP)
115013442,Independent Software Vendor (ISV)
115013442,Regional System Integrator (RSI)
13360106,Cloud Service Provider (CSP)
13360106,Regional System Integrator (RSI)
13360106,Value Added Reseller (VAR)
12837818,Cloud Service Provider (CSP)
12837818,Regional System Integrator (RSI)
13645839,Cloud Service Provider (CSP)
13645839,Regional System Integrator (RSI)
112674097,Cloud Service Provider (CSP)
112674097,Independent Software Vendor (ISV)
112674097,Regional System Integrator (RSI)
111615835,Cloud Service Provider (CSP)
111615835,Regional System Integrator (RSI)
111615835,Managed Service Provider (MSP)
12644391,Regional System Integrator (RSI)
12644391,Cloud Service Provider (CSP)
106897564,Managed Service Provider (MSP)
106897564,Regional System Integrator (RSI)
106897564,Cloud Service Provider (CSP)
24782119,Regional System Integrator (RSI)
24782119,Independent Software Vendor (ISV)
13365494,Cloud Service Provider (CSP)
13365494,Independent Software Vendor (ISV)
13365494,Regional System Integrator (RSI)
118642596,Cloud Service Provider (CSP)
118642596,Regional System Integrator (RSI)
118642556,Regional System Integrator (RSI)
118642556,Cloud Service Provider (CSP)
118077967,Independent Software Vendor (ISV)
118077967,Regional System Integrator (RSI)
118077967,Cloud Service Provider (CSP)
12406012,Cloud Service Provider (CSP)
12406012,Regional System Integrator (RSI)
12406012,Independent Software Vendor (ISV)
118315673,Cloud Service Provider (CSP)
12715832,Regional System Integrator (RSI)
12715832,Cloud Service Provider (CSP)
12715832,Managed Service Provider (MSP)
118616705,-
118632115,Cloud Service Provider (CSP)
118628512,Regional System Integrator (RSI)
118628512,Value Added Reseller (VAR)
118628512,Cloud Service Provider (CSP)
111846545,Regional System Integrator (RSI)
111846545,Cloud Service Provider (CSP)
25999571,Cloud Service Provider (CSP)
25999571,Regional System Integrator (RSI)
12803471,Cloud Service Provider (CSP)
12803471,Regional System Integrator (RSI)
13471020,Cloud Service Provider (CSP)
18457370,Cloud Service Provider (CSP)
18457370,Independent Software Vendor (ISV)
18457370,Regional System Integrator (RSI)
12497473,Value Added Reseller (VAR)
12497473,Cloud Service Provider (CSP)
12497473,Direct Market Reseller (DMR)
12497473,Regional System Integrator (RSI)
118044935,-
18457374,Managed Service Provider (MSP)
18457374,Cloud Service Provider (CSP)
18457374,Regional System Integrator (RSI)
111973409,Regional System Integrator (RSI)
111973409,Cloud Service Provider (CSP)
118616713,Regional System Integrator (RSI)
18457325,Regional System Integrator (RSI)
18457325,Cloud Service Provider (CSP)
92192326,-
107189435,Cloud Service Provider (CSP)
107189435,Regional System Integrator (RSI)
107189435,Managed Service Provider (MSP)
12516737,-
111877805,Regional System Integrator (RSI)
111877805,Direct Market Reseller (DMR)
12785697,Regional System Integrator (RSI)
12785697,Cloud Service Provider (CSP)
12602119,Cloud Service Provider (CSP)
12602119,Independent Software Vendor (ISV)
115175032,Independent Software Vendor (ISV)
115175032,Regional System Integrator (RSI)
108767141,Value Added Reseller (VAR)
13389783,Cloud Service Provider (CSP)
13389783,Regional System Integrator (RSI)
26051332,Managed Service Provider (MSP)
26051332,Value Added Reseller (VAR)
26051332,Cloud Service Provider (CSP)
26051332,Regional System Integrator (RSI)
118020339,-
18460861,Cloud Service Provider (CSP)
18460861,Regional System Integrator (RSI)
12667656,Regional System Integrator (RSI)
12667656,Cloud Service Provider (CSP)
118628423,Managed Service Provider (MSP)
118628423,Cloud Service Provider (CSP)
118063438,Regional System Integrator (RSI)
12816694,Cloud Service Provider (CSP)
12816694,Regional System Integrator (RSI)
118321935,Direct Market Reseller (DMR)
12542907,Regional System Integrator (RSI)
12542907,Cloud Service Provider (CSP)
111933192,Cloud Service Provider (CSP)
111933192,Regional System Integrator (RSI)
118317673,Direct Market Reseller (DMR)
12479946,Cloud Service Provider (CSP)
12479946,Regional System Integrator (RSI)
12479946,Managed Service Provider (MSP)
12645301,Cloud Service Provider (CSP)
12645301,Regional System Integrator (RSI)
26031372,Cloud Service Provider (CSP)
26031372,Independent Software Vendor (ISV)
118045045,-
12783931,Regional System Integrator (RSI)
12543748,Regional System Integrator (RSI)
12543748,Cloud Service Provider (CSP)
91963013,Regional System Integrator (RSI)
91963013,Cloud Service Provider (CSP)
92171565,Regional System Integrator (RSI)
92171565,Cloud Service Provider (CSP)
106900904,Regional System Integrator (RSI)
106900904,Cloud Service Provider (CSP)
106900904,Independent Software Vendor (ISV)
118657879,Direct Market Reseller (DMR)
118657879,Managed Service Provider (MSP)
118657879,Cloud Service Provider (CSP)
111927028,Regional System Integrator (RSI)
111927028,Cloud Service Provider (CSP)
115095358,Cloud Service Provider (CSP)
12607260,Independent Software Vendor (ISV)
12607260,Regional System Integrator (RSI)
12607260,Cloud Service Provider (CSP)
12483234,Cloud Service Provider (CSP)
12483234,Regional System Integrator (RSI)
112538706,Independent Software Vendor (ISV)
112538706,Regional System Integrator (RSI)
112538706,Managed Service Provider (MSP)
37135502,Independent Software Vendor (ISV)
37135502,Regional System Integrator (RSI)
118315813,Regional System Integrator (RSI)
111910638,Regional System Integrator (RSI)
111910638,Cloud Service Provider (CSP)
118054367,Regional System Integrator (RSI)
118054367,Cloud Service Provider (CSP)
118054367,Independent Software Vendor (ISV)
112295587,Cloud Service Provider (CSP)
112295587,Managed Service Provider (MSP)
112295587,Regional System Integrator (RSI)
12412017,Cloud Service Provider (CSP)
118657131,Regional System Integrator (RSI)
12799489,Cloud Service Provider (CSP)
12799489,Regional System Integrator (RSI)
12799489,Independent Software Vendor (ISV)
118617760,-
118333249,Cloud Service Provider (CSP)
118333249,Regional System Integrator (RSI)
114998457,Independent Software Vendor (ISV)
114998457,Regional System Integrator (RSI)
118046022,Cloud Service Provider (CSP)
12406246,Cloud Service Provider (CSP)
12406246,Direct Market Reseller (DMR)
118046022,Regional System Integrator (RSI)
12406246,Regional System Integrator (RSI)
118040663,Regional System Integrator (RSI)
12634420,Cloud Service Provider (CSP)
12634420,Regional System Integrator (RSI)
12634420,Direct Market Reseller (DMR)
12634420,Managed Service Provider (MSP)
118330888,Regional System Integrator (RSI)
118330888,Direct Market Reseller (DMR)
118082854,-
118075245,-
118027966,Independent Software Vendor (ISV)
118027966,Regional System Integrator (RSI)
118027966,Cloud Service Provider (CSP)
111784257,Cloud Service Provider (CSP)
111784257,Regional System Integrator (RSI)
13110714,Cloud Service Provider (CSP)
13110714,Regional System Integrator (RSI)
118649176,Cloud Service Provider (CSP)
118625532,Independent Software Vendor (ISV)
118625532,Cloud Service Provider (CSP)
118625532,Regional System Integrator (RSI)
112675159,Cloud Service Provider (CSP)
112675159,Regional System Integrator (RSI)
118646774,Cloud Service Provider (CSP)
118646774,Regional System Integrator (RSI)
115283520,Independent Software Vendor (ISV)
115283520,Cloud Service Provider (CSP)
115310130,Independent Software Vendor (ISV)
12640608,Cloud Service Provider (CSP)
12640608,Regional System Integrator (RSI)
12673370,Regional System Integrator (RSI)
12673370,Cloud Service Provider (CSP)
12786243,Cloud Service Provider (CSP)
12786243,Regional System Integrator (RSI)
111902946,-
12686036,Cloud Service Provider (CSP)
12686036,Regional System Integrator (RSI)
118317527,Cloud Service Provider (CSP)
107189737,Cloud Service Provider (CSP)
107189737,Managed Service Provider (MSP)
107189737,Regional System Integrator (RSI)
108748210,-
118044989,Cloud Service Provider (CSP)
111843066,-
114977501,Cloud Service Provider (CSP)
114977501,Regional System Integrator (RSI)
111912131,Cloud Service Provider (CSP)
111912131,Regional System Integrator (RSI)
118069736,Regional System Integrator (RSI)
111905945,Managed Service Provider (MSP)
111905945,Regional System Integrator (RSI)
111905945,Cloud Service Provider (CSP)
12610287,Regional System Integrator (RSI)
12610287,Cloud Service Provider (CSP)
12610287,Managed Service Provider (MSP)
107191750,Regional System Integrator (RSI)
107191750,Cloud Service Provider (CSP)
107191750,Managed Service Provider (MSP)
107191750,Direct Market Reseller (DMR)
12676882,Cloud Service Provider (CSP)
12676882,Regional System Integrator (RSI)
13105896,Cloud Service Provider (CSP)
13105896,Regional System Integrator (RSI)
12469056,Cloud Service Provider (CSP)
12469056,Regional System Integrator (RSI)
12469056,Managed Service Provider (MSP)
111905768,-
111942672,Independent Software Vendor (ISV)
13066938,Cloud Service Provider (CSP)
13066938,Regional System Integrator (RSI)
118335593,Cloud Service Provider (CSP)
115299504,Cloud Service Provider (CSP)
12534260,Regional System Integrator (RSI)
12534260,Cloud Service Provider (CSP)
12604589,Cloud Service Provider (CSP)
12604589,Regional System Integrator (RSI)
12604589,Independent Software Vendor (ISV)
12783730,Cloud Service Provider (CSP)
111943116,Regional System Integrator (RSI)
111943116,Independent Software Vendor (ISV)
26104059,Regional System Integrator (RSI)
26104059,Cloud Service Provider (CSP)
26104059,Managed Service Provider (MSP)
118315476,Cloud Service Provider (CSP)
118315476,Independent Software Vendor (ISV)
111944765,Managed Service Provider (MSP)
111944765,Cloud Service Provider (CSP)
111944765,Direct Market Reseller (DMR)
118022329,Value Added Reseller (VAR)
108772555,Cloud Service Provider (CSP)
108772555,Regional System Integrator (RSI)
12667528,Value Added Reseller (VAR)
12667528,Regional System Integrator (RSI)
12667528,Cloud Service Provider (CSP)
18457422,Cloud Service Provider (CSP)
18457422,Regional System Integrator (RSI)
111935589,Regional System Integrator (RSI)
111935589,Cloud Service Provider (CSP)
118058635,-
26075795,Cloud Service Provider (CSP)
26075795,Regional System Integrator (RSI)
13106164,Cloud Service Provider (CSP)
12699078,Cloud Service Provider (CSP)
12699078,Value Added Reseller (VAR)
12699078,Regional System Integrator (RSI)
115299514,Regional System Integrator (RSI)
92234230,Cloud Service Provider (CSP)
114898537,Cloud Service Provider (CSP)
107190491,Regional System Integrator (RSI)
13088639,Regional System Integrator (RSI)
13088639,Independent Software Vendor (ISV)
118340849,Regional System Integrator (RSI)
118340849,Cloud Service Provider (CSP)
118340849,Direct Market Reseller (DMR)
118314907,Managed Service Provider (MSP)
118314907,Regional System Integrator (RSI)
